concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
44819302,Food poisoning due to Vibrio vulnificus,Condition,ICD9CM,5-dig billing code,,005.81,19700101,20991231,
44825094,Intestinal infection due to staphylococcus,Condition,ICD9CM,5-dig billing code,,008.41,19700101,20991231,
44826288,Intestinal infection due to Clostridium difficile,Condition,ICD9CM,5-dig billing code,,008.45,19700101,20991231,
44830883,Intestinal infection due to other gram-negative bacteria,Condition,ICD9CM,5-dig billing code,,008.47,19700101,20991231,
44828626,Enteritis due to astrovirus,Condition,ICD9CM,5-dig billing code,,008.66,19700101,20991231,
44828627,"Intestinal infection due to other organism, not elsewhere classified",Condition,ICD9CM,4-dig billing code,,008.8,19700101,20991231,
44832036,"Infectious colitis, enteritis, and gastroenteritis",Condition,ICD9CM,4-dig billing code,,009.0,19700101,20991231,
44833111,Below elbow amputation status,Observation,ICD9CM,5-dig billing V code,,V49.65,19700101,20991231,
44836766,"Pneumonic plague, unspecified",Condition,ICD9CM,4-dig billing code,,020.5,19700101,20991231,
44830911,Ulceroglandular tularemia,Condition,ICD9CM,4-dig billing code,,021.0,19700101,20991231,
44835599,Unspecified tularemia,Condition,ICD9CM,4-dig billing code,,021.9,19700101,20991231,
44835600,Cutaneous anthrax,Condition,ICD9CM,4-dig billing code,,022.0,19700101,20991231,
44827483,Anthrax septicemia,Condition,ICD9CM,4-dig billing code,,022.3,19700101,20991231,
44828663,Melioidosis,Condition,ICD9CM,3-dig billing code,,025,19700101,20991231,
44829731,Pulmonary diseases due to other mycobacteria,Condition,ICD9CM,4-dig billing code,,031.0,19700101,20991231,
44828667,Cutaneous diseases due to other mycobacteria,Condition,ICD9CM,4-dig billing code,,031.1,19700101,20991231,
44836768,Disseminated due to other mycobacteria,Condition,ICD9CM,4-dig billing code,,031.2,19700101,20991231,
44826326,Unspecified diseases due to mycobacteria,Condition,ICD9CM,4-dig billing code,,031.9,19700101,20991231,
44836769,Faucial diphtheria,Condition,ICD9CM,4-dig billing code,,032.0,19700101,20991231,
44834420,Anterior nasal diphtheria,Condition,ICD9CM,4-dig billing code,,032.2,19700101,20991231,
44826327,Laryngeal diphtheria,Condition,ICD9CM,4-dig billing code,,032.3,19700101,20991231,
44828668,Diphtheritic myocarditis,Condition,ICD9CM,5-dig billing code,,032.82,19700101,20991231,
44832066,Diphtheritic peritonitis,Condition,ICD9CM,5-dig billing code,,032.83,19700101,20991231,
44830913,Diphtheritic cystitis,Condition,ICD9CM,5-dig billing code,,032.84,19700101,20991231,
44833222,Cutaneous diphtheria,Condition,ICD9CM,5-dig billing code,,032.85,19700101,20991231,
44822811,Whooping cough due to bordetella pertussis [B. pertussis],Condition,ICD9CM,4-dig billing code,,033.0,19700101,20991231,
44831357,Dysmenorrhea,Condition,ICD9CM,4-dig billing code,,625.3,19700101,20991231,
44820546,Streptococcal sore throat,Condition,ICD9CM,4-dig billing code,,034.0,19700101,20991231,
44819356,Meningococcemia,Condition,ICD9CM,4-dig billing code,,036.2,19700101,20991231,
44832068,Meningococcal pericarditis,Condition,ICD9CM,5-dig billing code,,036.41,19700101,20991231,
44830917,Streptococcal septicemia,Condition,ICD9CM,4-dig billing code,,038.0,19700101,20991231,
44828669,Staphylococcal septicemia,Condition,ICD9CM,4-dig nonbill code,,038.1,19700101,20991231,
44821667,"Staphylococcal septicemia, unspecified",Condition,ICD9CM,5-dig billing code,,038.10,19700101,20991231,
44819357,Methicillin susceptible Staphylococcus aureus septicemia,Condition,ICD9CM,5-dig billing code,,038.11,19700101,20991231,
44825143,Methicillin resistant Staphylococcus aureus septicemia,Condition,ICD9CM,5-dig billing code,,038.12,19700101,20991231,
44828670,Other staphylococcal septicemia,Condition,ICD9CM,5-dig billing code,,038.19,19700101,20991231,
44832069,Septicemia due to anaerobes,Condition,ICD9CM,4-dig billing code,,038.3,19700101,20991231,
44828671,"Septicemia due to gram-negative organism, unspecified",Condition,ICD9CM,5-dig billing code,,038.40,19700101,20991231,
44826329,Septicemia due to escherichia coli [E. coli],Condition,ICD9CM,5-dig billing code,,038.42,19700101,20991231,
44829733,Septicemia due to pseudomonas,Condition,ICD9CM,5-dig billing code,,038.43,19700101,20991231,
44826330,Septicemia due to serratia,Condition,ICD9CM,5-dig billing code,,038.44,19700101,20991231,
44827487,Other septicemia due to gram-negative organisms,Condition,ICD9CM,5-dig billing code,,038.49,19700101,20991231,
44828672,Other specified septicemias,Condition,ICD9CM,4-dig billing code,,038.8,19700101,20991231,
44830804,Above elbow amputation status,Observation,ICD9CM,5-dig billing V code,,V49.66,19700101,20991231,
44828677,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group C",Condition,ICD9CM,5-dig billing code,,041.03,19700101,20991231,
44822816,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group D [Enterococcus]",Condition,ICD9CM,5-dig billing code,,041.04,19700101,20991231,
44830920,"Staphylococcus infection in conditions classified elsewhere and of unspecified site, staphylococcus, unspecified",Condition,ICD9CM,5-dig billing code,,041.10,19700101,20991231,
44827488,Methicillin susceptible Staphylococcus aureus in conditions classified elsewhere and of unspecified site,Condition,ICD9CM,5-dig billing code,,041.11,19700101,20991231,
44823971,Methicillin resistant Staphylococcus aureus in conditions classified elsewhere and of unspecified site,Condition,ICD9CM,5-dig billing code,,041.12,19700101,20991231,
44836771,Friedländer's bacillus infection in conditions classified elsewhere and of unspecified site,Condition,ICD9CM,4-dig billing code,,041.3,19700101,20991231,
44823972,Escherichia coli [E. coli] infection in conditions classified elsewhere and of unspecified site,Condition,ICD9CM,4-dig nonbill code,,041.4,19700101,20991231,
44835611,Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site,Condition,ICD9CM,4-dig billing code,,041.6,19700101,20991231,
44827490,Pseudomonas infection in conditions classified elsewhere and of unspecified site,Condition,ICD9CM,4-dig billing code,,041.7,19700101,20991231,
44821670,Bacteroides fragilis,Condition,ICD9CM,5-dig billing code,,041.82,19700101,20991231,
44826333,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other gram-negative organisms",Condition,ICD9CM,5-dig billing code,,041.85,19700101,20991231,
44833227,Helicobacter pylori [H. pylori],Condition,ICD9CM,5-dig billing code,,041.86,19700101,20991231,
44826334,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other specified bacteria",Condition,ICD9CM,5-dig billing code,,041.89,19700101,20991231,
44826339,Other specified slow virus infection of central nervous system,Condition,ICD9CM,4-dig billing code,,046.8,19700101,20991231,
44828680,Variola major,Condition,ICD9CM,4-dig billing code,,050.0,19700101,20991231,
44836778,Alastrim,Condition,ICD9CM,4-dig billing code,,050.1,19700101,20991231,
44833231,Modified smallpox,Condition,ICD9CM,4-dig billing code,,050.2,19700101,20991231,
44829742,Herpes zoster with unspecified nervous system complication,Condition,ICD9CM,5-dig billing code,,053.10,19700101,20991231,
44829743,Postherpetic trigeminal neuralgia,Condition,ICD9CM,5-dig billing code,,053.12,19700101,20991231,
44833236,Herpes zoster with other nervous system complications,Condition,ICD9CM,5-dig billing code,,053.19,19700101,20991231,
44821678,Herpes zoster keratoconjunctivitis,Condition,ICD9CM,5-dig billing code,,053.21,19700101,20991231,
44819364,Herpes zoster with other ophthalmic complications,Condition,ICD9CM,5-dig billing code,,053.29,19700101,20991231,
44820552,Otitis externa due to herpes zoster,Condition,ICD9CM,5-dig billing code,,053.71,19700101,20991231,
44836781,Eczema herpeticum,Condition,ICD9CM,4-dig billing code,,054.0,19700101,20991231,
44835616,"Genital herpes, unspecified",Condition,ICD9CM,5-dig billing code,,054.10,19700101,20991231,
44827497,Herpetic vulvovaginitis,Condition,ICD9CM,5-dig billing code,,054.11,19700101,20991231,
44828681,Herpetic infection of penis,Condition,ICD9CM,5-dig billing code,,054.13,19700101,20991231,
44819365,Herpetic gingivostomatitis,Condition,ICD9CM,4-dig billing code,,054.2,19700101,20991231,
44827498,Herpetic meningoencephalitis,Condition,ICD9CM,4-dig billing code,,054.3,19700101,20991231,
44835617,Herpes simplex iridocyclitis,Condition,ICD9CM,5-dig billing code,,054.44,19700101,20991231,
44820556,Herpetic septicemia,Condition,ICD9CM,4-dig billing code,,054.5,19700101,20991231,
44835618,Herpetic whitlow,Condition,ICD9CM,4-dig billing code,,054.6,19700101,20991231,
44830930,Herpes simplex myelitis,Condition,ICD9CM,5-dig billing code,,054.74,19700101,20991231,
44830931,Herpes simplex with other specified complications,Condition,ICD9CM,5-dig billing code,,054.79,19700101,20991231,
44823976,Herpes simplex without mention of complication,Condition,ICD9CM,4-dig billing code,,054.9,19700101,20991231,
44820557,Postmeasles pneumonia,Condition,ICD9CM,4-dig billing code,,055.1,19700101,20991231,
44825151,Postmeasles otitis media,Condition,ICD9CM,4-dig billing code,,055.2,19700101,20991231,
44836783,Measles keratoconjunctivitis,Condition,ICD9CM,5-dig billing code,,055.71,19700101,20991231,
44832078,Measles with other specified complications,Condition,ICD9CM,5-dig billing code,,055.79,19700101,20991231,
44821681,Rubella with unspecified neurological complication,Condition,ICD9CM,5-dig billing code,,056.00,19700101,20991231,
44826342,Rubella with other neurological complications,Condition,ICD9CM,5-dig billing code,,056.09,19700101,20991231,
44830934,Other specified viral exanthemata,Condition,ICD9CM,4-dig billing code,,057.8,19700101,20991231,
44832080,"Roseola infantum, unspecified",Condition,ICD9CM,5-dig billing code,,058.10,19700101,20991231,
44827500,Yaba monkey tumor virus,Condition,ICD9CM,5-dig billing code,,059.22,19700101,20991231,
44826345,Eastern equine encephalitis,Condition,ICD9CM,4-dig billing code,,062.2,19700101,20991231,
44829746,Australian encephalitis,Condition,ICD9CM,4-dig billing code,,062.4,19700101,20991231,
44820558,Other tick-borne hemorrhagic fever,Condition,ICD9CM,4-dig billing code,,065.3,19700101,20991231,
44820559,Other specified arthropod-borne hemorrhagic fever,Condition,ICD9CM,4-dig billing code,,065.8,19700101,20991231,
44821687,"Arthropod-borne hemorrhagic fever, unspecified",Condition,ICD9CM,4-dig billing code,,065.9,19700101,20991231,
44820560,"West Nile Fever, unspecified",Condition,ICD9CM,5-dig billing code,,066.40,19700101,20991231,
44822830,West Nile Fever with other complications,Condition,ICD9CM,5-dig billing code,,066.49,19700101,20991231,
44832083,"Viral hepatitis B with hepatic coma, acute or unspecified, without mention of hepatitis delta",Condition,ICD9CM,5-dig billing code,,070.20,19700101,20991231,
44830943,Chronic viral hepatitis B with hepatic coma without hepatitis delta,Condition,ICD9CM,5-dig billing code,,070.22,19700101,20991231,
44829749,Chronic viral hepatitis B with hepatic coma with hepatitis delta,Condition,ICD9CM,5-dig billing code,,070.23,19700101,20991231,
44821689,Viral hepatitis B without mention of hepatic coma,Condition,ICD9CM,4-dig nonbill code,,070.3,19700101,20991231,
44823979,"Viral hepatitis B without mention of hepatic coma, acute or unspecified, without mention of hepatitis delta",Condition,ICD9CM,5-dig billing code,,070.30,19700101,20991231,
44829751,Chronic viral hepatitis B without mention of hepatic coma without mention of hepatitis delta,Condition,ICD9CM,5-dig billing code,,070.32,19700101,20991231,
44829753,Other specified viral hepatitis without mention of hepatic coma,Condition,ICD9CM,4-dig nonbill code,,070.5,19700101,20991231,
44832084,Acute hepatitis C without mention of hepatic coma,Condition,ICD9CM,5-dig billing code,,070.51,19700101,20991231,
44832085,Hepatitis delta without mention of active hepatitis B disease or hepatic coma,Condition,ICD9CM,5-dig billing code,,070.52,19700101,20991231,
44825155,Hepatitis E without mention of hepatic coma,Condition,ICD9CM,5-dig billing code,,070.53,19700101,20991231,
44819379,Chronic hepatitis C without mention of hepatic coma,Condition,ICD9CM,5-dig billing code,,070.54,19700101,20991231,
44828695,Unspecified viral hepatitis C without hepatic coma,Condition,ICD9CM,5-dig billing code,,070.70,19700101,20991231,
44823980,Unspecified viral hepatitis C with hepatic coma,Condition,ICD9CM,5-dig billing code,,070.71,19700101,20991231,
44829754,Unspecified viral hepatitis without mention of hepatic coma,Condition,ICD9CM,4-dig billing code,,070.9,19700101,20991231,
44832086,Mumps pancreatitis,Condition,ICD9CM,4-dig billing code,,072.3,19700101,20991231,
44822832,Mumps hepatitis,Condition,ICD9CM,5-dig billing code,,072.71,19700101,20991231,
44821691,Ornithosis with pneumonia,Condition,ICD9CM,4-dig billing code,,073.0,19700101,20991231,
44830944,Ornithosis with other specified complications,Condition,ICD9CM,4-dig billing code,,073.7,19700101,20991231,
44825157,Herpangina,Condition,ICD9CM,4-dig billing code,,074.0,19700101,20991231,
44823981,Coxsackie myocarditis,Condition,ICD9CM,5-dig billing code,,074.23,19700101,20991231,
44823982,Other specified diseases due to Coxsackie virus,Condition,ICD9CM,4-dig billing code,,074.8,19700101,20991231,
44827503,"Trachoma, initial stage",Condition,ICD9CM,4-dig billing code,,076.0,19700101,20991231,
44834440,Unspecified diseases of conjunctiva due to viruses,Condition,ICD9CM,5-dig billing code,,077.99,19700101,20991231,
44826350,"Viral warts, unspecified",Condition,ICD9CM,5-dig billing code,,078.10,19700101,20991231,
44828697,Condyloma acuminatum,Condition,ICD9CM,5-dig billing code,,078.11,19700101,20991231,
44830945,Plantar wart,Condition,ICD9CM,5-dig billing code,,078.12,19700101,20991231,
44828698,Other specified viral warts,Condition,ICD9CM,5-dig billing code,,078.19,19700101,20991231,
44836796,Epidemic vomiting syndrome,Condition,ICD9CM,5-dig billing code,,078.82,19700101,20991231,
44822835,Other specified diseases due to chlamydiae,Condition,ICD9CM,5-dig billing code,,078.88,19700101,20991231,
44821693,"Human T-cell lymphotrophic virus, type I [HTLV-I]",Condition,ICD9CM,5-dig billing code,,079.51,19700101,20991231,
44828699,"Human immunodeficiency virus, type 2 [HIV-2]",Condition,ICD9CM,5-dig billing code,,079.53,19700101,20991231,
44832093,Other specified retrovirus,Condition,ICD9CM,5-dig billing code,,079.59,19700101,20991231,
44827506,Hantavirus infection,Condition,ICD9CM,5-dig billing code,,079.81,19700101,20991231,
44821695,SARS-associated coronavirus,Condition,ICD9CM,5-dig billing code,,079.82,19700101,20991231,
44826352,Other specified chlamydial infection,Condition,ICD9CM,5-dig billing code,,079.88,19700101,20991231,
44822836,Unspecified viral infection,Condition,ICD9CM,5-dig billing code,,079.99,19700101,20991231,
44825160,Q fever,Condition,ICD9CM,4-dig billing code,,083.0,19700101,20991231,
44823988,Lyme Disease,Condition,ICD9CM,5-dig billing code,,088.81,19700101,20991231,
44823992,Syphilitic endocarditis of pulmonary valve,Condition,ICD9CM,5-dig billing code,,093.24,19700101,20991231,
44826358,Tabes dorsalis,Condition,ICD9CM,4-dig billing code,,094.0,19700101,20991231,
44827520,"Other nongonococcal urethritis, unspecified",Condition,ICD9CM,5-dig billing code,,099.40,19700101,20991231,
44819394,"Other venereal diseases due to chlamydia trachomatis, other specified site",Condition,ICD9CM,5-dig billing code,,099.59,19700101,20991231,
44833262,Dermatophytosis of scalp and beard,Condition,ICD9CM,4-dig billing code,,110.0,19700101,20991231,
44824001,Dermatophytosis of nail,Condition,ICD9CM,4-dig billing code,,110.1,19700101,20991231,
44833263,Dermatophytosis of hand,Condition,ICD9CM,4-dig billing code,,110.2,19700101,20991231,
44819401,Dermatophytosis of groin and perianal area,Condition,ICD9CM,4-dig billing code,,110.3,19700101,20991231,
44822853,Dermatophytosis of foot,Condition,ICD9CM,4-dig billing code,,110.4,19700101,20991231,
44836810,Dermatophytosis of the body,Condition,ICD9CM,4-dig billing code,,110.5,19700101,20991231,
44832109,Deep seated dermatophytosis,Condition,ICD9CM,4-dig billing code,,110.6,19700101,20991231,
44822854,Dermatophytosis of other specified sites,Condition,ICD9CM,4-dig billing code,,110.8,19700101,20991231,
44821712,Dermatophytosis of unspecified site,Condition,ICD9CM,4-dig billing code,,110.9,19700101,20991231,
44830962,Pityriasis versicolor,Condition,ICD9CM,4-dig billing code,,111.0,19700101,20991231,
44826368,Tinea nigra,Condition,ICD9CM,4-dig billing code,,111.1,19700101,20991231,
44819402,Tinea blanca,Condition,ICD9CM,4-dig billing code,,111.2,19700101,20991231,
44834460,Black piedra,Condition,ICD9CM,4-dig billing code,,111.3,19700101,20991231,
44826369,Other specified dermatomycoses,Condition,ICD9CM,4-dig billing code,,111.8,19700101,20991231,
44820582,"Dermatomycosis, unspecified",Condition,ICD9CM,4-dig billing code,,111.9,19700101,20991231,
44835646,Candidiasis of mouth,Condition,ICD9CM,4-dig billing code,,112.0,19700101,20991231,
44825172,Candidiasis of skin and nails,Condition,ICD9CM,4-dig billing code,,112.3,19700101,20991231,
44819403,Candidiasis of lung,Condition,ICD9CM,4-dig billing code,,112.4,19700101,20991231,
44826370,Disseminated candidiasis,Condition,ICD9CM,4-dig billing code,,112.5,19700101,20991231,
44835648,Candidal endocarditis,Condition,ICD9CM,5-dig billing code,,112.81,19700101,20991231,
44820583,Candidal otitis externa,Condition,ICD9CM,5-dig billing code,,112.82,19700101,20991231,
44826371,Candidal esophagitis,Condition,ICD9CM,5-dig billing code,,112.84,19700101,20991231,
44829775,Candidal enteritis,Condition,ICD9CM,5-dig billing code,,112.85,19700101,20991231,
44829776,Other candidiasis of other specified sites,Condition,ICD9CM,5-dig billing code,,112.89,19700101,20991231,
44833265,Primary coccidioidomycosis (pulmonary),Condition,ICD9CM,4-dig billing code,,114.0,19700101,20991231,
44827525,Chronic pulmonary coccidioidomycosis,Condition,ICD9CM,4-dig billing code,,114.4,19700101,20991231,
44828714,"Pulmonary coccidioidomycosis, unspecified",Condition,ICD9CM,4-dig billing code,,114.5,19700101,20991231,
44827526,"Infection by Histoplasma capsulatum, without mention of manifestation",Condition,ICD9CM,5-dig billing code,,115.00,19700101,20991231,
44826373,"Infection by Histoplasma capsulatum, pneumonia",Condition,ICD9CM,5-dig billing code,,115.05,19700101,20991231,
44832110,"Infection by Histoplasma capsulatum, other",Condition,ICD9CM,5-dig billing code,,115.09,19700101,20991231,
44822857,"Infection by Histoplasma duboisii, without mention of manifestation",Condition,ICD9CM,5-dig billing code,,115.10,19700101,20991231,
44819405,"Infection by Histoplasma duboisii, endocarditis",Condition,ICD9CM,5-dig billing code,,115.14,19700101,20991231,
44825176,"Infection by Histoplasma duboisii, pneumonia",Condition,ICD9CM,5-dig billing code,,115.15,19700101,20991231,
44819406,"Infection by Histoplasma duboisii, other",Condition,ICD9CM,5-dig billing code,,115.19,19700101,20991231,
44830963,"Histoplasmosis, unspecified, without mention of manifestation",Condition,ICD9CM,5-dig billing code,,115.90,19700101,20991231,
44824004,"Histoplasmosis, unspecified, retinitis",Condition,ICD9CM,5-dig billing code,,115.92,19700101,20991231,
44827528,"Histoplasmosis, unspecified, pericarditis",Condition,ICD9CM,5-dig billing code,,115.93,19700101,20991231,
44819407,"Histoplasmosis, unspecified, pneumonia",Condition,ICD9CM,5-dig billing code,,115.95,19700101,20991231,
44829778,"Histoplasmosis, unspecified, other",Condition,ICD9CM,5-dig billing code,,115.99,19700101,20991231,
44836811,Rhinosporidiosis,Condition,ICD9CM,4-dig billing code,,117.0,19700101,20991231,
44819410,Zygomycosis [Phycomycosis or Mucormycosis],Condition,ICD9CM,4-dig billing code,,117.7,19700101,20991231,
44836812,Infection by dematiacious fungi [Phaehyphomycosis],Condition,ICD9CM,4-dig billing code,,117.8,19700101,20991231,
44834463,Opportunistic mycoses,Condition,ICD9CM,3-dig billing code,,118,19700101,20991231,
44820588,Echinococcus granulosus infection of liver,Condition,ICD9CM,4-dig billing code,,122.0,19700101,20991231,
